match_id,date,home_team,away_team
20260904_IstanbulBasaksehir_Galatasaray,2026-09-04,Istanbul Basaksehir,Galatasaray
20260905_Erzurumspor_Konyaspor,2026-09-05,Erzurumspor,Konyaspor
20260905_Fenerbahce_Besiktas,2026-09-05,Fenerbahce,Besiktas
20260906_CorumBelediyespor_Eyupspor,2026-09-06,Corum Belediyespor,Eyupspor
20260906_Kocaelispor_Samsunspor,2026-09-06,Kocaelispor,Samsunspor
20260906_Trabzonspor_Genclerbirligi,2026-09-06,Trabzonspor,Genclerbirligi
20260907_CaykurRizespor_Alanyaspor,2026-09-07,Caykur Rizespor,Alanyaspor
20260907_Goztepe_Gaziantep,2026-09-07,Goztepe,Gaziantep
